msoa,urban_rural,total_prems,total_prems_density_km2,number_of_aps,number_of_aps_density_km2,source,buffer_size,total_prems_density_km2_decile
E02004169,Rural,86.21428571428571,422.8768120025874,2.0357142857142856,9.985077996747094,Wardriving,300,5
E02004170,Suburban,5819.0,1524.9358365046587,3363.0,881.3128060087932,Predictive Model,300,7
E02004170,Suburban,5819.0,1524.9358365046587,3363.0,881.3128060087932,Predictive Model,100,7
E02004170,Suburban,14.4,114.77584392050814,1.8,14.346980490063515,Wardriving,200,4
E02004170,Suburban,49.2,241.32356926875838,2.0,9.809901189786926,Wardriving,300,5
E02004170,Suburban,5819.0,1524.9358365046587,3363.0,881.3128060087932,Predictive Model,200,7
E02004171,Rural,10320.0,81.41763658455599,5496.0,43.35962506479842,Predictive Model,300,2
E02004171,Rural,10320.0,81.41763658455599,5496.0,43.35962506479842,Predictive Model,100,2
E02004171,Rural,6.0,29.429703569359813,1.7142857142857142,8.408486734102803,Wardriving,300,2
E02004171,Rural,10320.0,81.41763658455599,4544.0,35.84900587599054,Predictive Model,200,2
E02004171,Rural,2.142857142857143,17.07973867864709,1.5714285714285714,12.525141697674533,Wardriving,200,1
E02004172,Rural,10081.0,61.377540828968726,4039.0,24.59120002065318,Predictive Model,300,1
E02004172,Rural,12.0,95.64653660042158,1.0,7.970544716701799,Wardriving,200,3
E02004172,Rural,10081.0,61.377540828968726,4039.0,24.59120002065318,Predictive Model,100,1
E02004172,Rural,10081.0,61.377540828968726,7852.0,47.80641311269343,Predictive Model,200,1
E02004172,Rural,18.5,90.74158600552589,1.0,4.904950594893291,Wardriving,300,3
E02004201,Rural,25.805555555555557,126.57497507377437,1.3888888888888888,6.8124313817962525,Wardriving,300,4
E02004201,Rural,13.88888888888889,110.7020099541905,1.3888888888888888,11.070200995419048,Wardriving,200,3
E02004201,Rural,8141.0,64.02320863253861,3649.0,28.696804852000174,Predictive Model,300,1
E02004201,Rural,8141.0,64.02320863253861,5481.0,43.10418947487337,Predictive Model,200,1
E02004201,Rural,8141.0,64.02320863253861,5481.0,43.10418947487337,Predictive Model,100,1
E02004202,Rural,7669.0,104.29861740328451,3621.0,49.24570264927542,Predictive Model,300,2
E02004202,Rural,22.3,109.38039826612163,1.6,7.847920951829354,Wardriving,300,3
E02004202,Rural,7.8,62.17024879027308,1.6,12.752871546722682,Wardriving,200,3
E02004202,Rural,7669.0,104.29861740328451,5283.0,71.84894976418725,Predictive Model,100,2
E02004202,Rural,7669.0,104.29861740328451,5283.0,71.84894976418725,Predictive Model,200,2
E02004229,Rural,14073.0,53.889113884466475,12033.0,46.07743248573759,Predictive Model,200,1
E02004229,Rural,23.214285714285715,113.86492452430811,5.428571428571429,26.62687465799205,Wardriving,300,3
E02004229,Rural,14073.0,53.889113884466475,12033.0,46.07743248573759,Predictive Model,300,1
E02004229,Rural,18.285714285714285,145.74710339111664,5.428571428571429,43.26867131923775,Wardriving,200,4
E02004229,Rural,14073.0,53.889113884466475,7374.0,28.236930703052355,Predictive Model,100,1
E02004231,Rural,10534.0,29.00962439585575,3945.0,10.86415115261543,Predictive Model,200,1
E02004231,Rural,10534.0,29.00962439585575,4786.0,13.180184389459429,Predictive Model,100,1
E02004231,Rural,28.852941176470587,141.5222509879527,8.529411764705882,41.83634330938459,Wardriving,300,4
E02004231,Rural,10534.0,29.00962439585575,3945.0,10.86415115261543,Predictive Model,300,1
E02004231,Rural,20.11764705882353,160.3486054771788,8.529411764705882,67.98405787775125,Wardriving,200,4
E02004464,Rural,8077.0,168.92829577327964,5605.0,117.22707661374675,Predictive Model,300,3
E02004464,Rural,0.8571428571428571,6.831895471458557,2.7857142857142856,22.20366028224031,Wardriving,200,1
E02004464,Rural,8077.0,168.92829577327964,4406.0,92.1503121427597,Predictive Model,100,3
E02004464,Rural,2.3214285714285716,11.386492452431401,3.3214285714285716,16.291443047324925,Wardriving,300,1
E02004464,Rural,8077.0,168.92829577327964,4007.0,83.80533380754383,Predictive Model,200,3
E02004469,Rural,5856.0,346.08864097864466,4624.0,273.27764273996803,Predictive Model,200,4
E02004469,Rural,5856.0,346.08864097864466,3469.0,205.01733189120873,Predictive Model,300,4
E02004469,Rural,15.0,191.2930732008375,2.1666666666666665,27.631221684565418,Wardriving,200,4
E02004469,Rural,29.444444444444443,201.16136665962276,2.2222222222222223,15.181989936575304,Wardriving,300,4
E02004469,Rural,1.6666666666666667,53.13696477800657,2.0,63.76435773360788,Wardriving,100,1
E02004469,Rural,5856.0,346.08864097864466,3469.0,205.01733189120873,Predictive Model,100,4
E02004471,Rural,5961.0,311.68010917930707,3813.0,199.36860531801676,Predictive Model,100,4
E02004471,Rural,0.0,0.0,2.0,15.941089433404027,Wardriving,200,1
E02004471,Rural,0.0,0.0,2.0,9.809901189787105,Wardriving,300,1
E02004471,Rural,5961.0,311.68010917930707,4782.0,250.0342697694089,Predictive Model,300,4
E02004471,Rural,5961.0,311.68010917930707,3813.0,199.36860531801676,Predictive Model,200,4
E02004527,Rural,6853.0,176.4842563558028,3891.0,100.20432532911553,Predictive Model,100,3
E02004527,Rural,6853.0,176.4842563558028,5467.0,140.79081125013482,Predictive Model,200,3
E02004527,Rural,3.6875,117.56553457134261,11.6875,372.6229655057808,Wardriving,100,2
E02004527,Rural,6853.0,176.4842563558028,3891.0,100.20432532911553,Predictive Model,300,3
E02004527,Rural,11.26923076923077,106.15316372698285,5.346153846153846,50.35935071007036,Wardriving,200,3
E02004527,Rural,20.67142857142857,112.24698983034352,5.192857142857143,28.19749882745672,Wardriving,300,3
E02004529,Rural,8993.0,65.37727927706331,3928.0,28.555760369209906,Predictive Model,200,1
E02004529,Rural,8993.0,65.37727927706331,3928.0,28.555760369209906,Predictive Model,300,1
E02004529,Rural,8993.0,65.37727927706331,3928.0,28.555760369209906,Predictive Model,100,1
E02004529,Rural,1.3953488372093024,11.319116757446421,3.302325581395349,26.78857632595653,Wardriving,200,1
E02004529,Rural,2.835294117647059,14.04681006746028,3.6823529411764704,18.24336743201273,Wardriving,300,1
E02004529,Rural,1.0,31.882178866804797,1.0,31.882178866804797,Wardriving,100,1
E02004531,Suburban,4620.0,580.0005855313376,2784.0,349.5068463461567,Predictive Model,100,5
E02004531,Suburban,1.5,47.82326830020612,3.0,95.64653660041223,Wardriving,100,1
E02004531,Suburban,4620.0,580.0005855313376,2784.0,349.5068463461567,Predictive Model,200,5
E02004531,Suburban,4620.0,580.0005855313376,2784.0,349.5068463461567,Predictive Model,300,5
E02004531,Suburban,11.785714285714286,105.21119026046459,3.2142857142857144,28.693960980126704,Wardriving,200,3
E02004531,Suburban,18.692307692307693,98.06796790676458,3.576923076923077,18.76609262413396,Wardriving,300,3
E02004532,Suburban,3926.0,832.1168265186608,2588.0,548.5273425955919,Predictive Model,300,6
E02004532,Suburban,3926.0,832.1168265186608,2588.0,548.5273425955919,Predictive Model,200,6
E02004532,Suburban,0.0,0.0,1.0,7.970544716701448,Wardriving,200,1
E02004532,Suburban,3926.0,832.1168265186608,2588.0,548.5273425955919,Predictive Model,100,6
E02004532,Suburban,0.5,2.452475297446774,1.0,4.904950594893548,Wardriving,300,1
E02004537,Suburban,5537.0,1751.150718948122,3967.0,1254.6171034977785,Predictive Model,100,7
E02004537,Suburban,46.09090909090909,293.8957215540299,3.272727272727273,20.86833525827431,Wardriving,300,5
E02004537,Suburban,5537.0,1751.150718948122,3967.0,1254.6171034977785,Predictive Model,300,7
E02004537,Suburban,5537.0,1751.150718948122,3737.0,1181.8765101515498,Predictive Model,200,7
E02004537,Suburban,6.333333333333333,201.9204661564213,3.6666666666666665,116.90132251161234,Wardriving,100,3
E02004537,Suburban,24.857142857142858,291.97363804339665,3.0,35.238197694892705,Wardriving,200,5
E02004542,Rural,5130.0,367.165261713048,3455.0,247.28186729407034,Predictive Model,300,4
E02004542,Rural,5130.0,367.165261713048,3455.0,247.28186729407034,Predictive Model,100,4
E02004542,Rural,5130.0,367.165261713048,3455.0,247.28186729407034,Predictive Model,200,4
E02004542,Rural,1.7,14.648568668533212,3.3,28.435456827152706,Wardriving,200,1
E02004542,Rural,14.68421052631579,75.38243986304622,4.052631578947368,20.804472650374763,Wardriving,300,3
E02004542,Rural,1.0,31.882178866800494,3.0,95.64653660040149,Wardriving,100,1
E02004544,Suburban,5788.0,961.562336134703,2862.0,475.4649975842294,Predictive Model,300,6
E02004544,Suburban,0.0,0.0,2.5,19.926361791754548,Wardriving,200,1
E02004544,Suburban,5788.0,961.562336134703,3036.0,504.37167458620564,Predictive Model,200,6
E02004544,Suburban,5788.0,961.562336134703,3559.0,591.2578359197319,Predictive Model,100,6
E02004544,Suburban,0.0,0.0,3.0,14.714851784680565,Wardriving,300,1
E02004545,Suburban,5120.0,1406.617514869864,4183.0,1149.1955204493438,Predictive Model,300,7
E02004545,Suburban,5120.0,1406.617514869864,4183.0,1149.1955204493438,Predictive Model,200,7
E02004545,Suburban,5120.0,1406.617514869864,4183.0,1149.1955204493438,Predictive Model,100,7
E02004545,Suburban,35.0,171.67327082127255,1.0,4.904950594893501,Wardriving,300,4
E02004545,Suburban,29.0,231.1457967843422,1.0,7.970544716701455,Wardriving,200,5
E02004548,Suburban,4445.0,2755.40398127969,3212.0,1991.0815720743228,Predictive Model,300,9
E02004548,Suburban,72.5,577.8644919608759,1.5,11.955817075052604,Wardriving,200,6
E02004548,Suburban,176.5,865.7237799987129,2.25,11.036138838510505,Wardriving,300,7
E02004548,Suburban,4445.0,2755.40398127969,3212.0,1991.0815720743228,Predictive Model,100,9
E02004548,Suburban,4445.0,2755.40398127969,3160.0,1958.8473747680137,Predictive Model,200,9
E02004551,Suburban,4909.0,2446.521994036168,3113.0,1551.4408163443861,Predictive Model,300,8
E02004551,Suburban,4909.0,2446.521994036168,3113.0,1551.4408163443861,Predictive Model,200,8
E02004551,Suburban,4909.0,2446.521994036168,3113.0,1551.4408163443861,Predictive Model,100,8
E02004551,Suburban,11.277777777777779,359.5601283311831,30.416666666666668,969.7496071986342,Wardriving,100,4
E02004551,Suburban,97.94202898550725,1282.4985998921393,24.27536231884058,317.87291429703066,Wardriving,200,8
E02004551,Suburban,222.65686274509804,1557.1530413851056,23.34313725490196,163.2504685631604,Wardriving,300,8
E02004591,Rural,6148.0,92.31210773142449,4742.0,71.20104340637849,Predictive Model,100,2
E02004591,Rural,177.43333333333334,870.3017338872825,31.986666666666668,156.893019695329,Wardriving,300,7
E02004591,Rural,119.93333333333334,955.9339963564402,26.0,207.23416263424775,Wardriving,200,7
E02004591,Rural,6148.0,92.31210773142449,4742.0,71.20104340637849,Predictive Model,200,2
E02004591,Rural,6148.0,92.31210773142449,4742.0,71.20104340637849,Predictive Model,300,2
E02004592,Suburban,8174.0,1069.9965439700034,5497.0,719.5707122832283,Predictive Model,100,6
E02004592,Suburban,8174.0,1069.9965439700034,5497.0,719.5707122832283,Predictive Model,200,6
E02004592,Suburban,642.7655367231638,3152.73320172735,171.81638418079095,842.7508758000283,Wardriving,300,10
E02004592,Suburban,8174.0,1069.9965439700034,5497.0,719.5707122832283,Predictive Model,300,6
E02004592,Suburban,434.84180790960454,3465.926074634958,134.24858757062148,1070.034370385696,Wardriving,200,10
E02004593,Rural,8224.0,74.47385527670502,5633.0,51.01060636839487,Predictive Model,300,1
E02004593,Rural,8224.0,74.47385527670502,5633.0,51.01060636839487,Predictive Model,100,1
E02004593,Rural,8224.0,74.47385527670502,4225.0,38.2602186945621,Predictive Model,200,1
E02004593,Rural,143.1898148148148,702.3389673586262,28.25462962962963,138.58756241034936,Wardriving,300,6
E02004593,Rural,102.0925925925926,813.7335745032849,24.40740740740741,194.5403321595011,Wardriving,200,6
E02004594,Rural,8553.0,68.14035616243375,4385.0,34.93457988685514,Predictive Model,200,1
E02004594,Rural,18.0,88.28911070808373,10.0,49.0495059489354,Wardriving,300,3
E02004594,Rural,14.2,113.18173497716583,8.2,65.35846667695492,Wardriving,200,4
E02004594,Rural,8553.0,68.14035616243375,4385.0,34.93457988685514,Predictive Model,300,1
